"sActivityName" "iSubjectIndex" "tBodyAcc-mean()-X-AvgByActBySubject" "tBodyAcc-mean()-Y-AvgByActBySubject" "tBodyAcc-mean()-Z-AvgByActBySubject" "tBodyAcc-std()-X-AvgByActBySubject" "tBodyAcc-std()-Y-AvgByActBySubject" "tBodyAcc-std()-Z-AvgByActBySubject" "tGravityAcc-mean()-X-AvgByActBySubject" "tGravityAcc-mean()-Y-AvgByActBySubject" "tGravityAcc-mean()-Z-AvgByActBySubject" "tGravityAcc-std()-X-AvgByActBySubject" "tGravityAcc-std()-Y-AvgByActBySubject" "tGravityAcc-std()-Z-AvgByActBySubject" "tBodyAccJerk-mean()-X-AvgByActBySubject" "tBodyAccJerk-mean()-Y-AvgByActBySubject" "tBodyAccJerk-mean()-Z-AvgByActBySubject" "tBodyAccJerk-std()-X-AvgByActBySubject" "tBodyAccJerk-std()-Y-AvgByActBySubject" "tBodyAccJerk-std()-Z-AvgByActBySubject" "tBodyGyro-mean()-X-AvgByActBySubject" "tBodyGyro-mean()-Y-AvgByActBySubject" "tBodyGyro-mean()-Z-AvgByActBySubject" "tBodyGyro-std()-X-AvgByActBySubject" "tBodyGyro-std()-Y-AvgByActBySubject" "tBodyGyro-std()-Z-AvgByActBySubject" "tBodyGyroJerk-mean()-X-AvgByActBySubject" "tBodyGyroJerk-mean()-Y-AvgByActBySubject" "tBodyGyroJerk-mean()-Z-AvgByActBySubject" "tBodyGyroJerk-std()-X-AvgByActBySubject" "tBodyGyroJerk-std()-Y-AvgByActBySubject" "tBodyGyroJerk-std()-Z-AvgByActBySubject" "tBodyAccMag-mean()-AvgByActBySubject" "tBodyAccMag-std()-AvgByActBySubject" "tGravityAccMag-mean()-AvgByActBySubject" "tGravityAccMag-std()-AvgByActBySubject" "tBodyAccJerkMag-mean()-AvgByActBySubject" "tBodyAccJerkMag-std()-AvgByActBySubject" "tBodyGyroMag-mean()-AvgByActBySubject" "tBodyGyroMag-std()-AvgByActBySubject" "tBodyGyroJerkMag-mean()-AvgByActBySubject" "tBodyGyroJerkMag-std()-AvgByActBySubject" "fBodyAcc-mean()-X-AvgByActBySubject" "fBodyAcc-mean()-Y-AvgByActBySubject" "fBodyAcc-mean()-Z-AvgByActBySubject" "fBodyAcc-std()-X-AvgByActBySubject" "fBodyAcc-std()-Y-AvgByActBySubject" "fBodyAcc-std()-Z-AvgByActBySubject" "fBodyAccJerk-mean()-X-AvgByActBySubject" "fBodyAccJerk-mean()-Y-AvgByActBySubject" "fBodyAccJerk-mean()-Z-AvgByActBySubject" "fBodyAccJerk-std()-X-AvgByActBySubject" "fBodyAccJerk-std()-Y-AvgByActBySubject" "fBodyAccJerk-std()-Z-AvgByActBySubject" "fBodyGyro-mean()-X-AvgByActBySubject" "fBodyGyro-mean()-Y-AvgByActBySubject" "fBodyGyro-mean()-Z-AvgByActBySubject" "fBodyGyro-std()-X-AvgByActBySubject" "fBodyGyro-std()-Y-AvgByActBySubject" "fBodyGyro-std()-Z-AvgByActBySubject" "fBodyAccMag-mean()-AvgByActBySubject" "fBodyAccMag-std()-AvgByActBySubject" "fBodyBodyAccJerkMag-mean()-AvgByActBySubject" "fBodyBodyAccJerkMag-std()-AvgByActBySubject" "fBodyBodyGyroMag-mean()-AvgByActBySubject" "fBodyBodyGyroMag-std()-AvgByActBySubject" "fBodyBodyGyroJerkMag-mean()-AvgByActBySubject" "fBodyBodyGyroJerkMag-std()-AvgByActBySubject"
"WALKING_DOWNSTAIRS" 19 2.98266891025641 5358 4826.71794871795 5909.41025641026 6440.05128205128 3004.92307692308 2903.10256410256 3517.28205128205 3521.87179487179 3839.64102564103 3148.66666666667 3790.64102564103 -2.67124203589744 2440.84615384615 3542.33333333333 3714.28205128205 3847.33333333333 1964.87179487179 4103.69230769231 3992.69230769231 3651.89743589744 3891.46153846154 3631.05128205128 3831.89743589744 3.20158246153846 2870.76923076923 3662.4358974359 3398.94871794872 4695 3164.30769230769 3473.69230769231 3468.38461538462 5659.58974358974 3236.30769230769 3422.4358974359 5894.48717948718 0.086373860474359 -1.71543631794872 3586.94871794872 3725.07692307692 4192.84615384615 3721.64102564103 3609.41025641026 3479.12820512821 2479.51282051282 0.370240464925641 3065.41025641026 3569.74358974359 4059.28205128205 2234.87179487179 1662.53846153846 1676.92307692308 3216.02564102564 3039.76923076923 3275.94871794872 2941.71794871795 2295.48717948718 1410.48717948718 2669.48717948718 3270.5641025641 1308.51282051282 1424.92307692308 -8.80895927948718 659.051282051282 2505.66666666667 0.179176876253846
"WALKING_UPSTAIRS" 19 2.8591008575 5471.05 4218.35 2653.175 6003.325 3500.075 3549.125 3510.025 4195.45 3403.75 4556.975 3291.35 -5.793941915 4325.6 4505.15 5291.05 3895.125 2211.775 4165.5 3252.25 3293.775 3914.375 3392.05 3786.1 3.507464865 2946.725 3954.675 2718.775 3840.325 3052.625 3582.1 3107.325 4456.5 3517.375 3914.85 4653.25 0.021345445025 -1.23815764 3275.425 3456.9 3056.425 3647.125 3748.975 4021.7 2532.15 0.50740029025 2950.775 3328.625 2628.375 1814.675 1720.275 1734.55 2435.525 3301.475 3806.3 2469.45 2342.5 2019.625 2660.35 2827.975 1273.075 960.75 -8.83015957 766.25 2943.3 0.65210246
"LAYING" 20 2.39507882205882 8242.23529411765 8195.61764705882 8716.47058823529 9266.58823529412 9332.38235294118 8883.48529411765 8881.66176470588 8915.30882352941 8859.14705882353 9361.17647058824 9160.98529411765 -3.43734235882353 8454.60294117647 8721.19117647059 8703.5 8592.69117647059 9276.75 8649.39705882353 8883.94117647059 8760.95588235294 8632.14705882353 8840.63235294118 9024.88235294118 2.38037358382353 8962.08823529412 8505.07352941176 9146.04411764706 8507.75 9171.54411764706 9013.26470588235 8808.39705882353 9242.42647058824 9011.29411764706 8526.94117647059 9152.83823529412 0.15362494375 -1.40312386764706 8825.97058823529 8855.45588235294 8803.11764705882 8770.47058823529 8868.98529411765 8803.33823529412 9412.54411764706 0.981079301617647 4211.60294117647 7485.70588235294 9129.42647058824 9130.52941176471 9368.04411764706 9426.05882352941 5450.94117647059 5538.44117647059 7527.05882352941 8869.42647058824 9122.10294117647 9508.02941176471 3646.54411764706 4818.69117647059 8445.35294117647 8213.02941176471 -9.99190448970588 9157.14705882353 9452.69117647059 0.978388875
"SITTING" 20 2.78045439090909 8539.25757575758 8797.51515151515 9288.54545454545 8913.83333333333 8894.68181818182 8816.33333333333 9018.27272727273 8824.31818181818 8912.9696969697 8945.24242424242 8842.9696969697 -5.81655720606061 9021.28787878788 8354.21212121212 8884.5 8756.95454545455 9347.33333333333 8569.18181818182 8949.27272727273 8880.10606060606 8772.42424242424 8933.87878787879 8919.30303030303 1.73569310757576 8894.84848484848 8922.24242424242 8962.12121212121 8834.72727272727 9294.80303030303 8741.60606060606 8801.04545454545 8938.33333333333 8787.28787878788 8759.57575757576 9071.42424242424 0.162464143825758 -1.90723544393939 8991.33333333333 8782.78787878788 8733.54545454545 8966 8795.33333333333 8781.06060606061 9384.54545454545 0.97507615 4844.93939393939 7767.9696969697 8581.74242424242 9020.81818181818 9386.16666666667 9232.77272727273 5468.72727272727 5402.86363636364 7225.42424242424 8651.31818181818 9136.40909090909 9315.42424242424 3957.71212121212 4671.45454545455 7906.37878787879 8257.83333333333 -9.98093558787879 9044.28787878788 9002.09090909091 0.990947840454545
"STANDING" 20 2.78076904657534 8835.58904109589 8972.54794520548 9100.53424657534 8451.64383561644 8697.76712328767 8709.6301369863 9066.91780821918 8915.58904109589 8892.56164383562 9340.06849315069 8770.68493150685 -5.96603759589041 9121.86301369863 9506.2602739726 8859.82191780822 9025.93150684931 9301.39726027397 8861.19178082192 8765.90410958904 8740.3698630137 8938.83561643836 8800.04109589041 8881.41095890411 1.52317071506849 8947.19178082192 9012.05479452055 8733.52054794521 8902.42465753425 9112.17808219178 8809.54794520548 8783.2602739726 8730.04109589041 8852.47945205479 8698.02739726027 8825.54794520548 0.153254920760274 -0.333449697260274 8846.21917808219 8884.86301369863 8815.32876712329 8714.15068493151 8725.34246575343 8708.34246575343 8611.90410958904 0.926328788356164 6018.7397260274 8220.67123287671 8401.46575342466 8517.41095890411 8996.53424657534 8852.45205479452 6711.67123287671 6498.20547945205 6985.57534246575 8193.15068493151 8713.41095890411 8928.04109589041 5830.84931506849 6825.54794520548 7900.43835616438 8187.84931506849 -9.98821264383562 8972.42465753425 8608.87671232877 0.992701114383562
"WALKING" 20 2.72589336470588 9186.58823529412 9035.70588235294 8258.37254901961 9978.19607843137 7721.62745098039 8934.43137254902 8719.29411764706 8851.96078431373 8639.62745098039 8792.74509803922 8712.47058823529 -4.46122149019608 8691.17647058824 8939.37254901961 8765.03921568627 9022.64705882353 8199.96078431373 8940.3137254902 9060.96078431373 8845.8431372549 8783.52941176471 8733.37254901961 8954.35294117647 4.14012716666667 8408.41176470588 8721.29411764706 8708.01960784314 9096.8431372549 8877.80392156863 8628.88235294118 8913.21568627451 9574.07843137255 8688.74509803922 8915.82352941176 9126.19607843137 -0.0810544868431372 -0.333489092156863 8777.94117647059 8854.82352941176 8947.19607843137 8751.11764705882 8875.64705882353 8804.52941176471 8215.54901960784 0.155211789435294 6775.21568627451 8110.11764705882 8419.49019607843 8031.43137254902 7926.13725490196 7950.62745098039 7597.82352941176 7662.09803921569 7862.21568627451 8478.09803921569 8148.90196078431 7855.52941176471 6348.37254901961 7279.96078431373 6829.58823529412 7009.1568627451 -9.59402468431372 7601.52941176471 8326.76470588235 0.633171651568627
"WALKING_DOWNSTAIRS" 20 3.15595707555556 9436.4 9141.84444444444 9479.02222222222 10158.4 8015.04444444444 8614.62222222222 8938.13333333333 8786.6 8801.82222222222 9042.06666666667 8890.17777777778 -4.12443168444444 8541.57777777778 9289.04444444444 8983.04444444444 8898.55555555555 8089.35555555556 8893.82222222222 8788.44444444445 8747.68888888889 8764.11111111111 8830.84444444444 8938.06666666667 3.26940627777778 8675.55555555555 8602.62222222222 8654.13333333333 8938.42222222222 8670.08888888889 8994.2 8794.13333333333 9326.66666666667 8968 9039.82222222222 9506.77777777778 -0.130697259755556 1.60584747777778 8978.6 8619.48888888889 9060.04444444444 8834.33333333333 8848.28888888889 8871.6 8273.86666666667 0.275591880382222 6738.8 8334.88888888889 8414.73333333333 8013.64444444444 8188.44444444444 7980.15555555556 7664.97777777778 7500.06666666667 7945.55555555556 8512.88888888889 7974.68888888889 8037.86666666667 6408.86666666667 7160.95555555556 6935.4 7215.2 -7.92274526444444 7332.42222222222 8327.93333333333 0.302195373529333
"WALKING_UPSTAIRS" 20 2.52761392156863 9347.66666666667 9073.6862745098 8563.90196078431 9618.35294117647 8362.1568627451 8802.98039215686 8805.60784313726 8758.70588235294 8831.03921568627 9091.23529411765 8798.03921568627 -4.45194195098039 8535.56862745098 9268.72549019608 8866.07843137255 9122.01960784314 8305.11764705882 8817.11764705882 8855.52941176471 8669.74509803922 8722.11764705882 9008.56862745098 8787.86274509804 3.21739023137255 8909.62745098039 8276.90196078431 8771.05882352941 9019.80392156863 8199.78431372549 8809.05882352941 8913.3137254902 9030.98039215686 8859.19607843137 8856.47058823529 9075.56862745098 -0.110389517399216 0.515566703921569 8850.45098039216 8639.6862745098 8691.64705882353 8762.72549019608 8847.03921568627 9017.80392156863 8517.90196078431 0.455396068627451 6828.49019607843 7928.35294117647 8494.03921568627 8078.70588235294 7991.43137254902 7967.70588235294 7577.17647058824 7575.27450980392 8146.07843137255 8537.74509803922 8163.50980392157 7902.27450980392 6278.60784313726 7096.58823529412 7057.23529411765 7332.33333333333 -8.53966164705882 7354.62745098039 8605.82352941176 0.669245311176471
"LAYING" 21 2.80671334555556 2453.93333333333 2454.6 2762.91111111111 3614.8 3343.73333333333 3940.95555555556 3635.34444444444 3671.5 3502.48888888889 3563.01111111111 3509.13333333333 -4.43028850333333 2893.85555555556 5863.93333333333 3381.18888888889 2616.66666666667 4410.58888888889 4209.58888888889 3745.03333333333 3421.01111111111 3848.26666666667 3910.77777777778 3821 2.95600854222222 3916.61111111111 3861.11111111111 4821 2080.22222222222 4904.82222222222 3657.1 3475.41111111111 3771.52222222222 3679.03333333333 3812.42222222222 3491.1 0.1032958579 -0.998939953333333 3665.7 3452 3814.16666666667 3428.01111111111 3648.46666666667 3212.48888888889 4859.55555555556 0.982246471555556 3118.6 4118.64444444444 3871.52222222222 5243.22222222222 5522.64444444444 5391.32222222222 3012.07777777778 3063.9 3121.16666666667 4254.08888888889 5256.41111111111 5323.02222222222 2809.28888888889 3047.43333333333 4930.64444444444 4867.7 -9.99480202777778 6114.08888888889 4422.85555555556 0.990572441888889
"SITTING" 21 2.77539616823529 1875.29411764706 2804.44705882353 4133.62352941177 3854.02352941176 3789.23529411765 3478.42352941176 3587.31764705882 3818.05882352941 3600.94117647059 4399.98823529412 3564.63529411765 -4.74320864470588 3396.81176470588 3011.49411764706 4366.21176470588 3610.08235294118 4883.88235294118 3357.92941176471 3739.52941176471 3534.23529411765 3886.75294117647 3893.85882352941 3341.81176470588 1.55225882823529 4230.76470588235 3471.6 4337.47058823529 2699.65882352941 4475.22352941176 3740.8 3619.28235294118 4281.28235294118 3578.64705882353 2535.52941176471 3571.48235294118 0.24150140966 -2.70566536470588 3679.31764705882 3515.10588235294 3906.36470588235 3666.72941176471 3313.11764705882 3919.44705882353 4905.90588235294 0.990302232705882 3032.08235294118 4341.03529411765 4425.12941176471 4890.95294117647 5326.10588235294 5364.97647058824 3092.68235294118 3026.88235294118 3330.71764705882 3891.78823529412 5150.31764705882 5346 2753.36470588235 2963.41176470588 5036.41176470588 5170.68235294118 -9.99386456823529 5354.17647058824 4936.16470588235 0.997753841411765
"STANDING" 21 2.7695224258427 3027.4606741573 3606.69662921348 3947.50561797753 3230.06741573034 3469.10112359551 3640.19101123596 3417.93258426966 3484.32584269663 3652.22471910112 3539.39325842697 3585.34831460674 -5.29203074494382 3659.22471910112 5498.62921348315 5412.52808988764 4552.8202247191 4942.78651685393 3584.93258426966 3667.56179775281 3624.94382022472 3880.50561797753 3868.43820224719 3456.26966292135 1.61379930449438 3803.98876404494 4089.47191011236 3561.38202247191 3180.40449438202 4485.49438202247 3755.03370786517 3358.30337078652 3212.78651685393 3787.95505617978 3232.50561797753 3525.75280898876 0.17470094798427 -2.15030711460674 3773.92134831461 3855.61797752809 3705.79775280899 3519.75280898876 3693.4606741573 3653.13483146067 4222.23595505618 0.976153687752809 2976.87640449438 3928.47191011236 3743.01123595506 4583.92134831461 4935.95505617978 4988.55056179775 3514.93258426966 3061.97752808989 3397.06741573034 3831.12359550562 4487.06741573034 5026.60674157303 2688.25842696629 3124.2808988764 4810.65168539326 4919.3595505618 -9.99256022022472 4936.43820224719 4580.47191011236 0.997030706067416
"WALKING" 21 2.79183526730769 4343.32692307692 4569.40384615385 2936.88461538462 4506.36538461538 4290.51923076923 4054.42307692308 3235.03846153846 3903.57692307692 3365 5489.11538461538 3252.80769230769 -4.91580952307692 4039.75 3733.28846153846 3725.86538461538 3211.76923076923 2641.61538461538 2950.94230769231 3445.96153846154 4214.78846153846 3327.76923076923 3605.26923076923 3309 2.88120730961538 3195.55769230769 4233.46153846154 4119.32692307692 3926.86538461538 1913.73076923077 3340.53846153846 3764.32692307692 2169.53846153846 4233.88461538462 4960.5 1636.88461538462 -0.190814579193077 3.29908666153846 3565.17307692308 3904.51923076923 4249.40384615385 3823.28846153846 3791.03846153846 4055.51923076923 1980.03846153846 0.450369988846154 3158.15384615385 3010.67307692308 2824.38461538462 2297.17307692308 1793.59615384615 1739.73076923077 3283 3269.03846153846 3384.51923076923 2783.23076923077 2125.63461538462 1643.15384615385 2220.84615384615 3023.86538461538 735.326923076923 1201.80769230769 -9.013905975 1465.75 2709.88461538462 0.746590151346154
"WALKING_DOWNSTAIRS" 21 3.16721868 5085.42222222222 4779.17777777778 5920.08888888889 6273.57777777778 2614.77777777778 4000.93333333333 3919.46666666667 3501.22222222222 3572.55555555556 4250.33333333333 4768.08888888889 -3.5536857 2606.57777777778 4184.11111111111 4076.15555555556 3744.73333333333 2117.26666666667 4023.55555555556 3604.13333333333 3770.91111111111 3673.75555555556 3761.68888888889 3949.75555555556 2.17513243777778 4118.97777777778 3744.75555555556 3980.62222222222 4271.42222222222 2817.95555555556 3653.08888888889 3882.6 4879.57777777778 3789.66666666667 4350.31111111111 5257.13333333333 -0.0508128006777778 1.40907610444444 3658.46666666667 3422.35555555556 3793.48888888889 3352.44444444444 3258.28888888889 3810.68888888889 2595.08888888889 0.509130858444444 3279.33333333333 2930.24444444444 3144.75555555556 2429.86666666667 2017.73333333333 1683.86666666667 2261.93333333333 3477.4 3683.26666666667 3055.26666666667 2057.66666666667 1736.46666666667 2725.97777777778 2548.86666666667 764.288888888889 724.222222222222 -9.58106907111111 1872.53333333333 2321.88888888889 0.193451566913333
"WALKING_UPSTAIRS" 21 2.76414875319149 5355.25531914894 4581.42553191489 1428.23404255319 5439.48936170213 3663.95744680851 3597.89361702128 4207.63829787234 3246.6170212766 3164.36170212766 2868.74468085106 2742.89361702128 -6.40014612765957 4967.57446808511 4005.93617021277 4346.08510638298 3449.17021276596 2599.74468085106 4509.51063829787 3353.82978723404 3692.78723404255 3542.02127659574 3406.57446808511 3416.74468085106 2.5718716 3437.89361702128 3610.59574468085 2906.42553191489 4563.51063829787 2123.34042553192 3896.65957446808 3720.02127659574 3842.44680851064 3642 4593.65957446809 3649.04255319149 -0.158860012617021 2.08964027021277 3865.87234042553 3236.70212765957 3898.68085106383 3256.10638297872 3985.51063829787 3902.72340425532 1778.44680851064 0.647723419148936 2913.93617021277 3102.78723404255 2820.63829787234 2061.08510638298 1738.04255319149 1825.10638297872 2961.04255319149 3358.48936170213 3530.57446808511 2727.46808510638 1962.48936170213 1322.21276595745 2618.14893617021 3127.59574468085 1699.3829787234 1239.12765957447 -8.58783847659575 148.872340425532 2736.02127659574 0.732832065319149
"LAYING" 22 2.96279709444444 2828.52777777778 2498.86111111111 3212.69444444444 3566.77777777778 3967.48611111111 3527.02777777778 3542.98611111111 3875.51388888889 3761.51388888889 2554.22222222222 3366.11111111111 -4.30458761388889 3004.45833333333 4542.09722222222 3147.48611111111 2733.59722222222 4470.43055555556 3524.63888888889 3765.90277777778 4027.55555555556 3781 3757.70833333333 3780.22222222222 0.0770327097222222 4257.65277777778 3407.55555555556 4291.30555555556 2178.98611111111 4297.81944444444 3469.68055555556 3333.76388888889 4065.125 3899.72222222222 2837.40277777778 3446.70833333333 0.128353478375 -1.53762375416667 3636.73611111111 3535.375 3462.70833333333 3669.61111111111 3757.70833333333 3606.70833333333 5204.52777777778 0.974201690972222 3102.51388888889 4062.22222222222 4570.69444444444 5005.27777777778 4966.75 5075.20833333333 3409.63888888889 3117.09722222222 3524.01388888889 4102.69444444444 4800.31944444444 5149.27777777778 3075.90277777778 2838.81944444444 5239.86111111111 5246.94444444444 -9.95732367916667 5258.69444444444 4470.13888888889 0.980735464444444
"SITTING" 22 2.84760896290323 3242 3288.5 3544.37096774194 3296.35483870968 3090.11290322581 3470.85483870968 3849.41935483871 3264.72580645161 3237.38709677419 4602.93548387097 4747.08064516129 -6.16787016451613 4231.75806451613 1993.54838709677 3120.90322580645 5170.72580645161 4846.54838709677 3636.54838709677 3651.08064516129 3962.98387096774 3822.85483870968 3508.93548387097 3586 2.5836975983871 3203.35483870968 4379.75806451613 4077.33870967742 3249.32258064516 4446.32258064516 3919.98387096774 4006.48387096774 3274.83870967742 3701.61290322581 3454.04838709677 3413.29032258065 0.107441324067742 -1.44140124354839 3955.01612903226 3477.8064516129 3830.85483870968 3690.8064516129 3261.45161290323 3694.72580645161 4726.37096774194 0.976503766290323 2988.45161290323 3776.22580645161 3708.83870967742 4754.8064516129 5124.08064516129 5162.40322580645 2852.56451612903 3239.8064516129 3241.91935483871 4454.40322580645 4814.64516129032 5178.8064516129 3027.8064516129 2769.32258064516 4839.93548387097 4837.53225806452 -9.96522450806452 4691.48387096774 3979.56451612903 0.986470331935484
"STANDING" 22 2.79053861587302 3815.34920634921 4020.28571428571 4242.60317460317 2611.2380952381 3096.74603174603 3755.01587301587 3157 3600.8253968254 2826.85714285714 3748.19047619048 3376.31746031746 -6.24880139206349 4385.8253968254 5117.93650793651 4338.03174603175 5200.61904761905 5095.47619047619 4059.61904761905 3971.11111111111 3370.42857142857 3519.7619047619 3183.84126984127 4005.34920634921 0.00117898412698415 4231.77777777778 4074.92063492063 3481.11111111111 3935.71428571429 4685.95238095238 3870.68253968254 3765.69841269841 3019.12698412698 3656.39682539683 4194.20634920635 3371.50793650794 0.148278815860317 -0.242904580952381 3816.19047619048 4284.39682539683 3596.66666666667 3567.73015873016 3583.95238095238 3228.33333333333 4014.15873015873 0.966086148412698 3104.90476190476 3461.31746031746 3707.2380952381 4215.87301587302 4607.60317460317 4600.65079365079 3312.2380952381 3137.06349206349 3332.88888888889 3627.71428571429 4125.20634920635 4628.84126984127 2658.55555555556 2937.57142857143 5433.92063492064 5425.39682539683 -9.99686534126984 4699.50793650794 3661.74603174603 0.99566461984127
"WALKING" 22 2.7886459 4062.4347826087 4372.82608695652 4146.69565217391 7028.47826086957 3164.97826086957 3272.10869565217 3187.67391304348 2867.95652173913 4287.47826086957 4423.0652173913 3589.30434782609 -3.56262658913043 2478.52173913043 2657.71739130435 3399.47826086957 3013.45652173913 1852.9347826087 3861.36956521739 3573.32608695652 3481.26086956522 3680.82608695652 4060.58695652174 3647.65217391304 3.00337605869565 3018.04347826087 4458.30434782609 1819.45652173913 4954.39130434783 2646.97826086957 3753.97826086957 3377 5858.5652173913 3845.84782608696 2837.02173913043 4569.32608695652 0.227090395258696 -3.39690387391304 3467.08695652174 3471.0652173913 3819.58695652174 3716.9347826087 4373.34782608696 3891.95652173913 2034.45652173913 0.503106312391304 2903.08695652174 3336 2926.45652173913 1827.5 1598.47826086957 1682.86956521739 3062.52173913043 3215.45652173913 3243.41304347826 2844.73913043478 2115.86956521739 1724.02173913043 2799.82608695652 3418.63043478261 2218.26086956522 1062.39130434783 -9.07772142391304 659.391304347826 1960.39130434783 0.641891445869565
"WALKING_DOWNSTAIRS" 22 3.08754466111111 4454.86111111111 4362.72222222222 5873 6107.86111111111 1504.38888888889 3206.52777777778 3659.97222222222 4254.30555555556 3548.36111111111 3858.58333333333 3063.97222222222 -4.51382706944444 3438.13888888889 2410.27777777778 3457.41666666667 4219.52777777778 2536.94444444444 3321.52777777778 3870.97222222222 3747.86111111111 3581.47222222222 3461.36111111111 3812.16666666667 1.46057051111111 5241.86111111111 3348.91666666667 3479.47222222222 5415.30555555556 3547.91666666667 2745.86111111111 3515.72222222222 6367.02777777778 3433.41666666667 4302.72222222222 5578.27777777778 -0.0666963496416667 1.60925447222222 3922.5 4326.05555555556 3924.77777777778 3938.38888888889 3951.97222222222 4033.77777777778 2665.97222222222 0.617659355833333 2902.88888888889 2695.22222222222 3446.05555555556 2017.27777777778 2086.91666666667 1755.77777777778 3043.27777777778 2806.33333333333 2918.55555555556 2955.5 2225.08333333333 1772.58333333333 2343.30555555556 2921.5 1834.47222222222 1503.27777777778 -9.55415130833333 1370.27777777778 2035.41666666667 0.350649211666667
